1	1	7.000000000000000500e-008
2	2	7.000000000000000500e-008
3	3	7.000000000000000500e-008
4	4	7.000000000000000500e-008
5	5	7.000000000000000500e-008
6	6	7.000000000000000500e-008
7	7	7.000000000000000500e-008
8	8	7.000000000000000500e-008
9	9	7.000000000000000500e-008
10	10	7.000000000000000500e-008
11	11	7.000000000000000500e-008
12	12	7.000000000000000500e-008
13	13	7.000000000000000500e-008
14	14	7.000000000000000500e-008
15	15	7.000000000000000500e-008
16	16	7.000000000000000500e-008
17	17	7.000000000000000500e-008
18	18	7.000000000000000500e-008
19	19	7.000000000000000500e-008
20	20	7.000000000000000500e-008
21	21	7.000000000000000500e-008
22	22	7.000000000000000500e-008
23	23	7.000000000000000500e-008
24	24	7.000000000000000500e-008
25	25	7.000000000000000500e-008
26	26	7.000000000000000500e-008
27	27	7.000000000000000500e-008
28	28	7.000000000000000500e-008
29	29	7.000000000000000500e-008
30	30	7.000000000000000500e-008
31	31	7.000000000000000500e-008
32	32	7.000000000000000500e-008
33	33	7.000000000000000500e-008
34	34	7.000000000000000500e-008
35	35	7.000000000000000500e-008
36	36	7.000000000000000500e-008
37	37	7.000000000000000500e-008
38	38	7.000000000000000500e-008
39	39	7.000000000000000500e-008
40	40	7.000000000000000500e-008
41	41	7.000000000000000500e-008
42	42	7.000000000000000500e-008
43	43	7.000000000000000500e-008
44	44	7.000000000000000500e-008
45	45	7.000000000000000500e-008
46	46	7.000000000000000500e-008
47	47	7.000000000000000500e-008
48	48	7.000000000000000500e-008
49	49	7.000000000000000500e-008
50	50	7.000000000000000500e-008
51	51	7.000000000000000500e-008
52	52	7.000000000000000500e-008
53	53	7.000000000000000500e-008
54	54	7.000000000000000500e-008
55	55	7.000000000000000500e-008
56	56	7.000000000000000500e-008
57	57	7.000000000000000500e-008
58	58	7.000000000000000500e-008
59	59	7.000000000000000500e-008
60	60	7.000000000000000500e-008
61	61	7.000000000000000500e-008
62	62	7.000000000000000500e-008
63	63	7.000000000000000500e-008
64	64	7.000000000000000500e-008
65	65	7.000000000000000500e-008
66	66	7.000000000000000500e-008
67	67	7.000000000000000500e-008
68	68	7.000000000000000500e-008
69	69	7.000000000000000500e-008
70	70	7.000000000000000500e-008
71	71	7.000000000000000500e-008
72	72	7.000000000000000500e-008
73	73	7.000000000000000500e-008
74	74	7.000000000000000500e-008
75	75	7.000000000000000500e-008
76	76	7.000000000000000500e-008
77	77	7.000000000000000500e-008
78	78	7.000000000000000500e-008
79	79	7.000000000000000500e-008
80	80	7.000000000000000500e-008
81	81	7.000000000000000500e-008
82	82	7.000000000000000500e-008
83	83	7.000000000000000500e-008
84	84	7.000000000000000500e-008
85	85	7.000000000000000500e-008
86	86	7.000000000000000500e-008
87	87	7.000000000000000500e-008
88	88	7.000000000000000500e-008
89	89	7.000000000000000500e-008
90	90	7.000000000000000500e-008
91	91	7.000000000000000500e-008
92	92	7.000000000000000500e-008
93	93	7.000000000000000500e-008
94	94	7.000000000000000500e-008
95	95	7.000000000000000500e-008
96	96	7.000000000000000500e-008
97	97	7.000000000000000500e-008
98	98	7.000000000000000500e-008
99	99	7.000000000000000500e-008
100	100	7.000000000000000500e-008
101	101	7.000000000000000500e-008
102	102	7.000000000000000500e-008
103	103	7.000000000000000500e-008
104	104	7.000000000000000500e-008
105	105	7.000000000000000500e-008
106	106	7.000000000000000500e-008
107	107	7.000000000000000500e-008
108	108	7.000000000000000500e-008
109	109	7.000000000000000500e-008
110	110	7.000000000000000500e-008
111	111	7.000000000000000500e-008
112	112	7.000000000000000500e-008
