227	1	-4.993022537779906600e-006
227	2	2.363608086501989700e-003
7	3	-1.428571428571428500e+007
227	3	-2.142857142857142500e+007
228	3	2.142857142857142500e+007
236	3	-1.428571428571428500e+007
228	4	-1.483334551031146600e-005
228	5	2.530039133779295800e-003
7	6	-1.428571428571428500e+007
228	6	-2.142857142857142500e+007
229	6	2.142857142857142500e+007
230	6	-1.428571428571428500e+007
227	7	7.499999999999982200e-001
228	7	0.000000000000000000e+000
229	7	-7.499999999999982200e-001
230	7	4.999999999999987800e-001
233	7	-1.167599999999997300e-007
234	7	-1.175999999999997400e-008
236	7	4.999999999999987800e-001
12	8	-5.811303737245315400e-007
226	8	5.811303737245315400e-007
12	9	4.917903433969754500e-006
226	9	-4.917903433969754500e-006
12	10	1.755385388542977900e-006
18	10	-1.755385388542977900e-006
12	11	-5.130254643398226800e-007
18	11	5.130254643398226800e-007
18	12	-2.894324554906360600e-001
226	12	-7.016360619877578500e-001
232	12	3.834923409562794300e+005
233	12	3.834923409562794300e+005
17	13	-7.226342508493111700e-007
18	13	7.226342508493111700e-007
17	14	3.938714854539470900e-007
18	14	-3.938714854539470900e-007
17	15	4.605347467698441800e-007
231	15	-4.605347467698441800e-007
17	16	-1.740222622158987400e-006
231	16	1.740222622158987400e-006
18	17	-3.296188402308232200e-001
231	17	-6.497155079360270600e-001
234	17	8.873240449959263200e+005
235	17	8.873240449959263200e+005
226	18	-6.548863695811351100e-001
231	18	-2.984808853635907400e-001
232	18	3.579404203078299200e+005
233	18	1.594638010773493200e+006
234	18	1.644336415951208700e+006
235	18	4.076388254855455000e+005
110	19	-2.142857142857142500e+007
225	19	2.142857142857142500e+007
227	19	-1.428571428571428500e+007
228	19	-1.428571428571428500e+007
106	20	-4.906276466020182200e-006
106	21	2.177295634927712900e-003
26	22	-1.428571428571428500e+007
106	22	-2.142857142857142500e+007
107	22	-1.428571428571428500e+007
109	22	2.142857142857142500e+007
109	23	-4.215256249423830800e-006
109	24	1.992272299041434800e+000
26	25	-1.428571428571428500e+007
109	25	-2.142857142857142500e+007
227	25	2.142857142857142500e+007
236	25	-1.428571428571428500e+007
106	26	7.499999999999982200e-001
107	26	4.999999999999987800e-001
108	26	-1.167599999999997300e-007
109	26	0.000000000000000000e+000
227	26	-7.499999999999982200e-001
232	26	-1.175999999999997400e-008
236	26	4.999999999999987800e-001
105	27	-2.142857142857142500e+007
109	27	-1.428571428571428500e+007
110	27	2.142857142857142500e+007
227	27	-1.428571428571428500e+007
104	28	-2.142857142857142500e+007
105	28	2.142857142857142500e+007
106	28	-1.428571428571428500e+007
109	28	-1.428571428571428500e+007
30	29	3.651327393716710400e-010
35	30	2.131737611518352100e+007
102	30	-2.131737611518352100e+007
103	31	-3.171069000848660700e-008
104	32	-2.979585498137346200e-008
34	33	4.815895454972650300e-010
35	34	-2.128215339172678800e+007
43	34	2.128215339172678800e+007
43	35	-4.995865831868980300e-001
102	35	-5.004134168131009200e-001
103	35	-1.564962511049616700e-008
104	35	-1.564962511049616700e-008
37	36	5.953859236131009000e-010
42	37	2.124784758062031500e+007
43	37	-2.124784758062031500e+007
105	38	-2.937275928997888400e-008
110	39	-3.183411151471365000e-008
41	40	9.031664808511131500e-010
42	41	-2.115561369752233100e+007
224	41	2.115561369752233100e+007
43	42	-5.010875749327742300e-001
105	42	-1.572198699284737500e-008
110	42	-1.572198699284737500e-008
224	42	-4.989124250672247700e-001
102	43	-5.011543138455411000e-001
103	43	-1.567279547406677300e-008
104	43	-4.704432545809657600e-008
105	43	-4.709141386565812000e-008
110	43	-1.571988388162831100e-008
224	43	-4.988456861544545700e-001
101	44	-1.428571428571428500e+007
103	44	-2.142857142857142500e+007
104	44	2.142857142857142500e+007
106	44	-1.428571428571428500e+007
49	45	-2.294180488603213400e-007
99	45	2.294180488603213400e-007
49	46	6.055706751252814700e-006
99	46	-6.055706751252814700e-006
49	47	7.229943343991579300e-006
226	47	-7.229943343991579300e-006
49	48	-3.058836984718266800e-007
226	48	3.058836984718266800e-007
99	49	-4.524617802538827800e-001
100	49	2.163710618294469900e+005
108	49	2.163710618294469900e+005
226	49	-5.424989682395755500e-001
101	50	-3.962681271060801400e-006
101	51	1.502938601008226200e+000
98	52	-1.428571428571428500e+007
101	52	-2.142857142857142500e+007
106	52	2.142857142857142500e+007
107	52	-1.428571428571428500e+007
54	53	3.023112909405392200e-010
65	54	-2.133642511115130800e+007
102	54	2.133642511115130800e+007
66	55	-3.059164502455885600e-008
57	56	-1.428571428571428500e+007
63	57	1.049999999999994800e-007
59	58	-1.428571428571428500e+007
63	59	6.999999999999966100e-008
97	59	1.049999999999994800e-007
64	60	-2.790051980350540100e-008
62	61	2.551156646808984500e-010
63	62	-2.135075838689551100e+007
65	62	2.135075838689551100e+007
64	63	-3.122449585096899500e-008
65	63	-9.999999999999906700e-001
97	63	3.278572064351729100e-015
65	64	1.548886549877980500e+007
67	64	1.161664912408490900e+007
97	64	-1.161664912408493500e+007
66	65	-1.587745937804074800e-008
67	65	3.688857491532198100e-001
97	65	-3.688857491532189800e-001
102	65	-5.081523344623701800e-001
67	66	-1.604619318349893800e+007
68	66	1.287895195634834700e+007
97	66	3.167241227150583600e+006
102	66	1.294894763893031100e+007
68	67	-6.196551048657547000e-001
95	67	-2.574463603421216700e-008
96	67	-2.574463603421216700e-008
97	67	-3.803448951342447400e-001
102	67	-3.190802796420181800e-001
95	68	-1.407101536727280900e-007
96	68	-3.677883340472967100e-007
97	68	-9.999999999999836800e-001
101	68	-2.270781803745686400e-007
102	68	2.666666666666583900e+000
103	68	3.406172705618529800e-007
96	69	-6.825389992388993100e-006
96	70	3.528110287748130400e-005
93	71	-1.428571428571428500e+007
96	71	-2.142857142857142500e+007
98	71	-1.428571428571428500e+007
101	71	2.142857142857142500e+007
81	72	2.888564921532062800e-006
99	72	-2.888564921532062800e-006
81	73	-2.236228124966290200e-007
99	73	2.236228124966290200e-007
77	74	-1.428571428571428500e+007
77	75	6.696675001515179700e-007
80	75	-6.696675001515179700e-007
77	76	-3.281216493878463800e-007
80	76	3.281216493878463800e-007
80	77	-6.984524046775027600e-014
91	77	2.103919999999842700e-007
80	78	2.732269954174903900e-007
81	78	-2.732269954174903900e-007
80	79	-1.373856618636661800e-006
81	79	1.373856618636661800e-006
81	80	-6.066890633482386900e-001
91	80	1.107086873574860400e+006
92	80	1.107086873574783100e+006
91	81	4.760999664518940800e+005
92	81	1.260851159796811900e+006
94	81	7.847511933449509100e+005
99	81	-8.125808617888390400e-001
95	82	-3.745923712550570200e-006
95	83	6.015885539790378800e-001
87	84	-1.428571428571428500e+007
86	85	-1.428571428571428500e+007
88	86	6.999999999999966100e-008
91	86	-2.351999999999988900e-008
88	87	1.049999999999994800e-007
91	87	-2.022999999999989700e-007
97	87	6.999999999999966100e-008
90	88	-3.361344537815138700e+006
91	88	-1.099058823529410300e+000
95	88	5.042016806722708000e+006
97	88	3.529411764705878100e-001
90	89	-1.428571428571428500e+007
93	89	-1.428571428571428500e+007
95	89	-2.142857142857142500e+007
96	89	2.142857142857142500e+007
91	90	-1.267599999999994800e-007
92	90	-1.903999999999991100e-008
93	90	8.095238095238056500e-001
95	90	9.285714285714230500e-001
96	90	-1.214285714285708400e+000
97	90	-1.999999999999988100e-008
92	91	1.341062552781536700e+000
93	91	-4.316074136834152700e-007
94	91	3.410625527818869100e-001
95	91	5.866673822787394600e-007
96	91	6.474111205251228800e-007
97	91	-1.004859418793387700e-014
99	91	-3.531576701172151000e-007
93	92	2.936210256575623600e-006
94	92	9.999999999991390200e-001
95	92	-3.864695677763456200e-007
96	92	-1.842773400829495100e-007
97	92	3.381761071356843800e-014
99	92	-1.035463046987627100e-006
94	93	2.668847999994170400e-007
95	93	4.799999999993366800e-001
96	93	1.019999999998844900e+000
97	93	1.679999999999506800e-008
98	93	8.399999999991587500e-001
99	93	-2.968067845290400600e-013
101	93	-1.259999999998738100e+000
95	94	8.281253299695536300e+005
96	94	2.786248491480511100e+006
97	94	1.099283685998237200e-002
98	94	2.870873030555039200e+006
99	94	-1.207040217531410000e+006
101	94	-1.136102107322872800e+006
96	95	-6.654653031002257800e-001
97	95	1.231050337816097900e-007
98	95	-4.206513840877140800e-002
99	95	-1.117197115379997400e-001
101	95	3.565217836316034200e-001
102	95	-5.984684931493955700e-008
103	95	-9.473691784425871800e-015
97	96	1.059200356886219400e-007
98	96	8.706666595035819100e-001
99	96	-3.339555511041029100e-001
101	96	-4.288888898359049000e-001
102	96	-1.627141228583610400e-007
103	96	-2.304362380942977500e-014
98	97	2.608041329718333700e+006
99	97	-1.237173132350652500e+006
101	97	-1.588863605591934200e+006
102	97	-7.849844158595079600e-001
103	97	1.389226591448855400e+006
99	98	-1.610673243842949700e-001
100	98	-1.553401025678093200e-008
101	98	7.838355998688709700e-001
102	98	9.193706840487525700e-008
103	98	1.808631284194463000e-001
106	98	-9.906894296416407500e-001
107	98	6.604596197610938000e-001
100	99	3.949962284292417200e-006
101	99	4.446366745053556900e+000
102	99	-3.776430579866238800e-007
103	99	-1.122903894235816700e+000
106	99	-3.162097405818795600e+000
107	99	2.108064937212530400e+000
108	99	1.245912842735585600e-006
226	99	-3.123830081461033900e-012
101	100	3.351663191235730900e-005
102	100	-2.551127012690689900e-012
103	100	-7.537861004781484300e-006
106	100	-1.600768675985510800e-005
107	100	1.876415694675848500e-005
108	100	9.999999999819576500e-001
226	100	-2.507262124809503000e-006
102	101	-1.866666442667126700e-007
103	101	1.499999794681464000e+000
104	101	-1.499999806542952300e+000
106	101	9.999998630931433700e-001
107	101	5.302674923773696200e-009
108	101	1.102499850130895900e-006
226	101	-2.764256116891222300e-012
103	102	-9.726208549735683000e-007
104	102	3.448454528343317300e-007
105	102	-9.440076394900326000e-008
106	102	-4.182892540272283100e-007
107	102	5.577190500699879300e-008
108	102	-2.251863333183507600e-013
110	102	-3.151251843592520600e-008
224	102	-9.999999999997263300e-001
226	102	5.646011645640159000e-019
104	103	-9.284916507609603000e-001
105	103	1.593756005011556300e-007
106	103	6.668094468376250000e-001
107	103	-3.194076555051586500e-002
108	103	-5.697968893439450800e+000
110	103	5.320218119995781400e-008
224	103	1.688287189997838900e+000
